expirament,task,transTarg,transform,algomodel,hpGen,time,validmethod,tuneLength,cvcount,unmissed,keyMiss,foldCount,keeprunning,l1combu,sqrdcombu
QSlink3,QSlinks115_60Int,2,centernscale,SL.randomForest,random,8,nohyperparameters,1,5,66,QSlinks115_60Intcenternscale2QSlink3,2,TRUE,-2.50009,-1.60383
QSlink3,QSlinks03_95,2,all,bagEarthGCV,random,104.5,3,4.4,NA,24,QSlinks03_95all2QSlink3,2,TRUE,-2.49147,-1.66471
QSlink3,QSlinks115_60Int,2,asis,SL.randomForest,random,9,nohyperparameters,1,5,66,QSlinks115_60Intasis2QSlink3,2,TRUE,-2.49089,-1.58998
QSlink3,QSlinks115_60Int,2,YeoJohnson,SL.randomForest,random,8,nohyperparameters,1,5,66,QSlinks115_60IntYeoJohnson2QSlink3,2,TRUE,-2.49089,-1.58998
QSlink3,QSlinks115_60,2,asis,lars,random,2,cv,5,5,23,QSlinks115_60asis2QSlink3,2,TRUE,-2.48977,-1.64869
QSlink3,QSlinks115_60,2,asis,lasso,random,2,cv,5,5,23,QSlinks115_60asis2QSlink3,2,TRUE,-2.48977,-1.64869
QSlink3,QSlinks115_60,2,YeoJohnson,WM,random,468,3,6.1,NA,10,QSlinks115_60YeoJohnson2QSlink3,1,TRUE,-2.48963,-1.70181
QSlink3,QSlinks115_60,1,range01,regr.h2o.randomForest,random,8,nohyperparameters,1,5,30,QSlinks115_60range011QSlink3,2,TRUE,-2.48816,-1.6404
QSlink3,QSlinks115_60,2,asis,regr.h2o.randomForest,random,8,nohyperparameters,1,5,30,QSlinks115_60asis2QSlink3,2,TRUE,-2.48752,-1.62177
QSlink3,QSlinks03_95,2,range01,SL.bartMachine,random,34.375,nohyperparameters,1,5,66,QSlinks03_95range012QSlink3,2,TRUE,-2.48714,-1.62084
QSlink3,QSlinks14_55,2,expoTrans,rpart2,random,2,cv,5,5,22,QSlinks14_55expoTrans2QSlink3,1,TRUE,-2.48663,-1.63854
QSlink3,QSlinks04_90Int,2,ICA,SL.bartMachine,random,36,nohyperparameters,1,5,66,QSlinks04_90IntICA2QSlink3,2,TRUE,-2.48548,-1.63384
QSlink3,QSlinks115_60Int,2,centernscale,SL.extraTrees,random,2,nohyperparameters,1,5,66,QSlinks115_60Intcenternscale2QSlink3,2,TRUE,-2.48462,-1.60311
QSlink3,QSlinks115_60Int,2,expoTrans,regr.elmNN,random,0.3333333333333333,nohyperparameters,1,5,43,QSlinks115_60IntexpoTrans2QSlink3,1,TRUE,-2.48013,-1.60721
QSlink3,QSlinks115_60Int,2,range01,SL.randomForest,random,8.5,nohyperparameters,1,5,66,QSlinks115_60Intrange012QSlink3,2,TRUE,-2.47816,-1.57075
QSlink3,QSlinks04_90Int,1,range01,SL.randomForest,random,31,nohyperparameters,1,5,66,QSlinks04_90Intrange011QSlink3,2,TRUE,-2.47786,-1.60727
QSlink3,QSlinks04_90Int,2,asis,SL.randomForest,random,31.5,nohyperparameters,1,5,66,QSlinks04_90Intasis2QSlink3,2,TRUE,-2.47645,-1.60356
QSlink3,QSlinks04_90Int,2,YeoJohnson,SL.randomForest,random,30.5,nohyperparameters,1,5,66,QSlinks04_90IntYeoJohnson2QSlink3,2,TRUE,-2.47645,-1.60356
QSlink3,QSlinks04_90Int,1,centernscale,SL.randomForest,random,31,nohyperparameters,1,5,66,QSlinks04_90Intcenternscale1QSlink3,2,TRUE,-2.47613,-1.60135
QSlink3,QSlinks04_90Int,2,asis,SL.polymars,random,3.5,nohyperparameters,1,5,66,QSlinks04_90Intasis2QSlink3,2,TRUE,-2.47562,-1.58927
QSlink3,QSlinks04_90Int,2,YeoJohnson,SL.polymars,random,2,nohyperparameters,1,5,66,QSlinks04_90IntYeoJohnson2QSlink3,2,TRUE,-2.47562,-1.58927
QSlink3,QSlinks04_90Int,2,ICA,SL.polymars,random,2,nohyperparameters,1,5,66,QSlinks04_90IntICA2QSlink3,2,TRUE,-2.47562,-1.58927
QSlink3,QSlinks04_90Int,2,quantile,SL.randomForest,random,30,nohyperparameters,1,5,66,QSlinks04_90Intquantile2QSlink3,2,TRUE,-2.47476,-1.58949
QSlink3,QSlinks04_90Int,2,ICA,SL.randomForest,random,35,nohyperparameters,1,5,66,QSlinks04_90IntICA2QSlink3,2,TRUE,-2.47058,-1.60804
QSlink3,QSlinks14_55,2,expoTrans,nnet,random,4,cv,5,5,22,QSlinks14_55expoTrans2QSlink3,1,TRUE,-2.47013,-1.55633
QSlink3,QSlinks14_55,2,expoTrans,null,random,1,cv,5,5,22,QSlinks14_55expoTrans2QSlink3,1,TRUE,-2.47013,-1.55633
QSlink3,QSlinks04_90Int,1,centernscale,SL.extraTrees,random,6,nohyperparameters,1,5,66,QSlinks04_90Intcenternscale1QSlink3,2,TRUE,-2.46872,-1.5568
QSlink3,QSlinks115_60Int,2,range01,SL.extraTrees,random,2,nohyperparameters,1,5,66,QSlinks115_60Intrange012QSlink3,2,TRUE,-2.46732,-1.58127
QSlink3,QSlinks115_60Int,2,ICA,SL.ipredbagg,random,12,nohyperparameters,1,5,66,QSlinks115_60IntICA2QSlink3,2,TRUE,-2.46606,-1.58078
QSlink3,QSlinks03_95,2,expoTrans,SL.bartMachine,random,35.47916666666667,nohyperparameters,1,5,66,QSlinks03_95expoTrans2QSlink3,2,TRUE,-2.46519,-1.59885
QSlink3,QSlinks115_60,2,asis,blasso,random,18,cv,5,5,23,QSlinks115_60asis2QSlink3,2,TRUE,-2.46261,-1.61041
QSlink3,QSlinks04_90Int,2,range01,SL.extraTrees,random,6,nohyperparameters,1,5,66,QSlinks04_90Intrange012QSlink3,2,TRUE,-2.4626,-1.5488
QSlink3,QSlinks115_60,2,asis,pcaNNet,random,4.5,cv,5,5,22,QSlinks115_60asis2QSlink3,2,TRUE,-2.46039,-1.69122
QSlink3,QSlinks03_95,2,all,SL.bartMachine,random,43.16666666666667,nohyperparameters,1,5,66,QSlinks03_95all2QSlink3,2,TRUE,-2.46027,-1.5896
QSlink3,QSlinks115_60Int,2,PCA,SL.bartMachine,random,30,nohyperparameters,1,5,66,QSlinks115_60IntPCA2QSlink3,2,TRUE,-2.45996,-1.56183
QSlink3,QSlinks04_90Int,2,expoTrans,SL.polymars,random,2,nohyperparameters,1,5,66,QSlinks04_90IntexpoTrans2QSlink3,2,TRUE,-2.4579,-1.58785
QSlink3,QSlinks03_95,2,quantile,SL.bartMachine,random,38.16666666666667,nohyperparameters,1,5,66,QSlinks03_95quantile2QSlink3,2,TRUE,-2.45721,-1.58321
QSlink3,QSlinks115_60,2,all,rvmPoly,random,6,cv,3,5,20,QSlinks115_60all2QSlink3,1,TRUE,-2.45413,-1.72648
QSlink3,QSlinks115_60Int,1,centernscale,SL.extraTrees,random,2,nohyperparameters,1,5,66,QSlinks115_60Intcenternscale1QSlink3,2,TRUE,-2.45411,-1.5628
QSlink3,QSlinks04_90Int,2,YeoJohnson,SL.bartMachine,random,35,nohyperparameters,1,5,66,QSlinks04_90IntYeoJohnson2QSlink3,2,TRUE,-2.45294,-1.58156
QSlink3,QSlinks115_60Int,2,ICA,SL.randomForest,random,13,nohyperparameters,1,5,66,QSlinks115_60IntICA2QSlink3,2,TRUE,-2.45088,-1.55388
QSlink3,QSlinks03_95,2,centernscale,SL.bartMachine,random,34.5,nohyperparameters,1,5,66,QSlinks03_95centernscale2QSlink3,2,TRUE,-2.44911,-1.57468
QSlink3,QSlinks04_90Int,2,centernscale,SL.randomForest,random,30,nohyperparameters,1,5,66,QSlinks04_90Intcenternscale2QSlink3,2,TRUE,-2.44904,-1.57455
QSlink3,QSlinks03_95,2,YeoJohnson,SL.bartMachine,random,35.08333333333333,nohyperparameters,1,5,66,QSlinks03_95YeoJohnson2QSlink3,2,TRUE,-2.4485,-1.57219
QSlink3,QSlinks14_55,2,expoTrans,rpart,random,1,cv,5,5,22,QSlinks14_55expoTrans2QSlink3,1,TRUE,-2.44663,-1.7162
QSlink3,QSlinks115_60Int,2,all,SL.ranger,random,6.5,nohyperparameters,1,5,66,QSlinks115_60Intall2QSlink3,2,TRUE,-2.44599,-1.54198
QSlink3,QSlinks04_90Int,1,range01,SL.bartMachine,random,46,nohyperparameters,1,5,66,QSlinks04_90Intrange011QSlink3,2,TRUE,-2.44544,-1.58583
QSlink3,QSlinks115_60Int,2,quantile,SL.randomForest,random,8.5,nohyperparameters,1,5,66,QSlinks115_60Intquantile2QSlink3,2,TRUE,-2.44201,-1.52835
QSlink3,QSlinks115_60Int,1,range01,SL.extraTrees,random,2,nohyperparameters,1,5,66,QSlinks115_60Intrange011QSlink3,2,TRUE,-2.44061,-1.55078
QSlink3,QSlinks03_95,2,range01,regr.h2o.randomForest,random,15,cv,5,5,30,QSlinks03_95range012QSlink3,2,TRUE,-2.43822,-1.54693
QSlink3,QSlinks115_60,2,asis,gbm,random,36.5,cv,5,5,23,QSlinks115_60asis2QSlink3,2,TRUE,-2.43616,-1.54976
QSlink3,QSlinks115_60,2,YeoJohnson,ppr,random,3,3,6.1,NA,10,QSlinks115_60YeoJohnson2QSlink3,1,TRUE,-2.43463,-1.57766
QSlink3,QSlinks115_60Int,2,quantile,SL.extraTrees,random,2,nohyperparameters,1,5,66,QSlinks115_60Intquantile2QSlink3,2,TRUE,-2.43379,-1.49276
QSlink3,QSlinks04_90Int,2,centernscale,SL.extraTrees,random,5.5,nohyperparameters,1,5,66,QSlinks04_90Intcenternscale2QSlink3,2,TRUE,-2.43349,-1.508
QSlink3,QSlinks04_90Int,1,range01,SL.extraTrees,random,6,nohyperparameters,1,5,66,QSlinks04_90Intrange011QSlink3,2,TRUE,-2.4329,-1.50485
QSlink3,QSlinks04_90Int,2,expoTrans,SL.glm,random,0,nohyperparameters,1,5,65,QSlinks04_90IntexpoTrans2QSlink3,1,TRUE,-2.43113,-1.61869
QSlink3,QSlinks04_90Int,2,expoTrans,SL.lm,random,0,nohyperparameters,1,5,65,QSlinks04_90IntexpoTrans2QSlink3,1,TRUE,-2.43113,-1.61869
QSlink3,QSlinks04_90Int,2,expoTrans,SL.extraTrees,random,6,nohyperparameters,1,5,66,QSlinks04_90IntexpoTrans2QSlink3,2,TRUE,-2.42837,-1.49909
QSlink3,QSlinks04_90Int,1,centernscale,SL.bartMachine,random,36,nohyperparameters,1,5,66,QSlinks04_90Intcenternscale1QSlink3,2,TRUE,-2.42575,-1.54442
QSlink3,QSlinks03_95,1,centernscale,SL.bartMachine,random,35.8,nohyperparameters,1,5,66,QSlinks03_95centernscale1QSlink3,2,TRUE,-2.42345,-1.53862
QSlink3,QSlinks03_95,1,range01,regr.h2o.randomForest,random,7.5,cv,5,5,30,QSlinks03_95range011QSlink3,2,TRUE,-2.42042,-1.48989
QSlink3,QSlinks04_90Int,2,quantile,SL.svm,random,1,nohyperparameters,1,5,66,QSlinks04_90Intquantile2QSlink3,2,TRUE,-2.41951,-1.50787
QSlink3,QSlinks04_90Int,2,asis,SL.extraTrees,random,6.5,nohyperparameters,1,5,66,QSlinks04_90Intasis2QSlink3,2,TRUE,-2.41925,-1.48937
QSlink3,QSlinks04_90Int,2,YeoJohnson,SL.extraTrees,random,6,nohyperparameters,1,5,66,QSlinks04_90IntYeoJohnson2QSlink3,2,TRUE,-2.41925,-1.48937
QSlink3,QSlinks04_90Int,2,ICA,SL.extraTrees,random,6,nohyperparameters,1,5,66,QSlinks04_90IntICA2QSlink3,2,TRUE,-2.41551,-1.48569
QSlink3,QSlinks115_60,2,asis,blassoAveraged,random,17,cv,5,5,23,QSlinks115_60asis2QSlink3,2,TRUE,-2.41245,-1.5397
QSlink3,QSlinks04_90Int,2,range01,SL.bartMachine,random,42,nohyperparameters,1,5,66,QSlinks04_90Intrange012QSlink3,2,TRUE,-2.41162,-1.53372
QSlink3,QSlinks04_90Int,2,centernscale,SL.bartMachine,random,35,nohyperparameters,1,5,66,QSlinks04_90Intcenternscale2QSlink3,2,TRUE,-2.41132,-1.53329
QSlink3,QSlinks115_60Int,2,PCA,SL.extraTrees,random,3,nohyperparameters,1,5,66,QSlinks115_60IntPCA2QSlink3,2,TRUE,-2.41124,-1.52333
QSlink3,QSlinks04_90Int,2,quantile,SL.bartMachine,random,35,nohyperparameters,1,5,66,QSlinks04_90Intquantile2QSlink3,2,TRUE,-2.41028,-1.53192
QSlink3,QSlinks03_95,2,asis,SL.bartMachine,random,35.375,nohyperparameters,1,5,66,QSlinks03_95asis2QSlink3,2,TRUE,-2.40609,-1.52077
QSlink3,QSlinks115_60,2,asis,spls,random,4,cv,5,5,22,QSlinks115_60asis2QSlink3,2,TRUE,-2.3989,-1.55091
QSlink3,QSlinks115_60,2,asis,glmboost,random,5.5,cv,5,5,23,QSlinks115_60asis2QSlink3,2,TRUE,-2.39821,-1.52459
QSlink3,QSlinks04_90Int,2,all,SL.bartMachine,random,40,nohyperparameters,1,5,66,QSlinks04_90Intall2QSlink3,2,TRUE,-2.39481,-1.51954
QSlink3,QSlinks14_55Int,2,ICA,SL.bartMachine,random,29,nohyperparameters,1,5,66,QSlinks14_55IntICA2QSlink3,2,TRUE,-2.39474,-1.48415
QSlink3,QSlinks04_90Int,2,asis,SL.ipredbagg,random,25,nohyperparameters,1,5,66,QSlinks04_90Intasis2QSlink3,2,TRUE,-2.38737,-1.49595
QSlink3,QSlinks04_90Int,2,YeoJohnson,SL.ipredbagg,random,24.5,nohyperparameters,1,5,66,QSlinks04_90IntYeoJohnson2QSlink3,2,TRUE,-2.38737,-1.49595
QSlink3,QSlinks115_60,2,asis,bridge,random,16,cv,5,5,23,QSlinks115_60asis2QSlink3,2,TRUE,-2.38483,-1.51212
QSlink3,QSlinks115_60Int,2,PCA,SL.ranger,random,3,nohyperparameters,1,5,66,QSlinks115_60IntPCA2QSlink3,2,TRUE,-2.38359,-1.47708
QSlink3,QSlinks115_60,2,asis,foba,random,3,cv,5,5,23,QSlinks115_60asis2QSlink3,2,TRUE,-2.38266,-1.54029
QSlink3,QSlinks04_90Int,1,range01,SL.ipredbagg,random,77,nohyperparameters,1,5,66,QSlinks04_90Intrange011QSlink3,2,TRUE,-2.38234,-1.48567
QSlink3,QSlinks04_90Int,2,expoTrans,SL.bartMachine,random,35,nohyperparameters,1,5,66,QSlinks04_90IntexpoTrans2QSlink3,2,TRUE,-2.38188,-1.49083
QSlink3,QSlinks115_60Int,2,all,SL.randomForest,random,52.5,nohyperparameters,1,5,66,QSlinks115_60Intall2QSlink3,2,TRUE,-2.37941,-1.47058
QSlink3,QSlinks04_90Int,2,expoTrans,SL.ipredbagg,random,24,nohyperparameters,1,5,66,QSlinks04_90IntexpoTrans2QSlink3,2,TRUE,-2.3734,-1.48373
QSlink3,QSlinks115_60Int,2,ICA,SL.bartMachine,random,29,nohyperparameters,1,5,66,QSlinks115_60IntICA2QSlink3,2,TRUE,-2.36906,-1.42591
QSlink3,QSlinks04_90Int,2,centernscale,SL.ipredbagg,random,24,nohyperparameters,1,5,66,QSlinks04_90Intcenternscale2QSlink3,2,TRUE,-2.36692,-1.46916
QSlink3,QSlinks04_90Int,2,quantile,SL.ipredbagg,random,24,nohyperparameters,1,5,66,QSlinks04_90Intquantile2QSlink3,2,TRUE,-2.36304,-1.45004
QSlink3,QSlinks14_55,2,all,foba,random,5.5,3,6.1,NA,23,QSlinks14_55all2QSlink3,2,TRUE,-2.36223,-1.48348
QSlink3,QSlinks115_60Int,2,YeoJohnson,SL.bartMachine,random,30.5,nohyperparameters,1,5,66,QSlinks115_60IntYeoJohnson2QSlink3,2,TRUE,-2.36079,-1.40759
QSlink3,QSlinks04_90Int,2,ICA,SL.ipredbagg,random,26.5,nohyperparameters,1,5,66,QSlinks04_90IntICA2QSlink3,2,TRUE,-2.35873,-1.48336
QSlink3,QSlinks14_55Int,2,PCA,SL.bartMachine,random,30.25,nohyperparameters,1,5,66,QSlinks14_55IntPCA2QSlink3,2,TRUE,-2.35758,-1.41439
QSlink3,QSlinks14_55Int,2,asis,regr.cubist,random,2,nohyperparameters,1,5,18,QSlinks14_55Intasis2QSlink3,2,TRUE,-2.35319,-1.56687
QSlink3,QSlinks14_55Int,2,YeoJohnson,regr.cubist,random,1.5,nohyperparameters,1,5,18,QSlinks14_55IntYeoJohnson2QSlink3,2,TRUE,-2.35319,-1.56687
QSlink3,QSlinks04_90Int,2,range01,SL.ipredbagg,random,33,nohyperparameters,1,5,66,QSlinks04_90Intrange012QSlink3,2,TRUE,-2.35174,-1.44199
QSlink3,QSlinks14_55,2,expoTrans,earth,random,3,cv,5,5,23,QSlinks14_55expoTrans2QSlink3,1,TRUE,-2.34763,-1.60586
QSlink3,QSlinks04_90Int,2,quantile,SL.kernelKnn,random,0,nohyperparameters,1,5,66,QSlinks04_90Intquantile2QSlink3,2,TRUE,-2.34325,-1.42001
QSlink3,QSlinks14_55Int,1,centernscale,regr.cubist,random,1,nohyperparameters,1,5,18,QSlinks14_55Intcenternscale1QSlink3,2,TRUE,-2.34237,-1.50944
QSlink3,QSlinks115_60,2,asis,svmRadialCost,random,2.5,cv,5,5,22,QSlinks115_60asis2QSlink3,2,TRUE,-2.33958,-1.39866
QSlink3,QSlinks115_60Int,2,asis,SL.extraTrees,random,2,nohyperparameters,1,5,66,QSlinks115_60Intasis2QSlink3,2,TRUE,-2.33519,-1.38904
QSlink3,QSlinks115_60Int,2,YeoJohnson,SL.extraTrees,random,2,nohyperparameters,1,5,66,QSlinks115_60IntYeoJohnson2QSlink3,2,TRUE,-2.33519,-1.38904
QSlink3,QSlinks04_90Int,1,centernscale,SL.ipredbagg,random,25,nohyperparameters,1,5,66,QSlinks04_90Intcenternscale1QSlink3,2,TRUE,-2.33382,-1.42462
QSlink3,QSlinks115_60Int,2,quantile,SL.bartMachine,random,28,nohyperparameters,1,5,66,QSlinks115_60Intquantile2QSlink3,2,TRUE,-2.33217,-1.37779
QSlink3,QSlinks115_60Int,2,expoTrans,SL.bartMachine,random,30,nohyperparameters,1,5,66,QSlinks115_60IntexpoTrans2QSlink3,2,TRUE,-2.33084,-1.37226
QSlink3,QSlinks115_60Int,2,asis,SL.bartMachine,random,28,nohyperparameters,1,5,66,QSlinks115_60Intasis2QSlink3,2,TRUE,-2.33036,-1.37556
QSlink3,QSlinks14_55,2,all,extraTrees,random,830,3,6.1,NA,11,QSlinks14_55all2QSlink3,2,TRUE,-2.32741,-1.38642
QSlink3,QSlinks14_55Int,2,all,SL.bartMachine,random,40,nohyperparameters,1,5,66,QSlinks14_55Intall2QSlink3,2,TRUE,-2.32325,-1.38774
QSlink3,QSlinks04_90Int,2,PCA,SL.extraTrees,random,8,nohyperparameters,1,5,66,QSlinks04_90IntPCA2QSlink3,2,TRUE,-2.31441,-1.37369
QSlink3,QSlinks115_60Int,2,all,SL.bartMachine,random,40.5,nohyperparameters,1,5,66,QSlinks115_60Intall2QSlink3,2,TRUE,-2.31332,-1.34998
QSlink3,QSlinks115_60Int,2,centernscale,SL.bartMachine,random,28,nohyperparameters,1,5,66,QSlinks115_60Intcenternscale2QSlink3,2,TRUE,-2.30859,-1.34887
QSlink3,QSlinks115_60Int,2,PCA,SL.randomForest,random,19.5,nohyperparameters,1,5,66,QSlinks115_60IntPCA2QSlink3,2,TRUE,-2.30601,-1.39947
QSlink3,QSlinks04_90Int,2,PCA,SL.ranger,random,4,nohyperparameters,1,5,66,QSlinks04_90IntPCA2QSlink3,2,TRUE,-2.30525,-1.4025
QSlink3,QSlinks115_60Int,1,range01,SL.bartMachine,random,28,nohyperparameters,1,5,66,QSlinks115_60Intrange011QSlink3,2,TRUE,-2.30403,-1.34658
QSlink3,QSlinks03_95,2,asis,regr.h2o.randomForest,random,8,cv,5,5,30,QSlinks03_95asis2QSlink3,2,TRUE,-2.30178,-1.37313
QSlink3,QSlinks04_90Int,2,expoTrans,SL.ksvm,random,1,nohyperparameters,1,5,66,QSlinks04_90IntexpoTrans2QSlink3,2,TRUE,-2.29864,-1.35191
QSlink3,QSlinks115_60Int,2,range01,SL.bartMachine,random,28,nohyperparameters,1,5,66,QSlinks115_60Intrange012QSlink3,2,TRUE,-2.29634,-1.3333
QSlink3,QSlinks115_60,2,asis,gaussprRadial,random,4,cv,5,5,22,QSlinks115_60asis2QSlink3,2,TRUE,-2.29425,-1.35074
QSlink3,QSlinks115_60Int,2,quantile,SL.ksvm,random,0,nohyperparameters,1,5,66,QSlinks115_60Intquantile2QSlink3,2,TRUE,-2.29157,-1.33164
QSlink3,QSlinks115_60,2,asis,widekernelpls,random,5,cv,5,5,22,QSlinks115_60asis2QSlink3,2,TRUE,-2.28841,-1.62026
QSlink3,QSlinks14_55Int,2,quantile,SL.bartMachine,random,28.375,nohyperparameters,1,5,66,QSlinks14_55Intquantile2QSlink3,2,TRUE,-2.28622,-1.33728
QSlink3,QSlinks115_60Int,2,quantile,SL.ridge,random,0,nohyperparameters,1,5,62,QSlinks115_60Intquantile2QSlink3,2,TRUE,-2.28602,-1.37838
QSlink3,QSlinks14_55Int,2,quantile,regr.cubist,random,1,nohyperparameters,1,5,18,QSlinks14_55Intquantile2QSlink3,2,TRUE,-2.28481,-1.43168
QSlink3,QSlinks14_55Int,1,range01,regr.cubist,random,2,nohyperparameters,1,5,18,QSlinks14_55Intrange011QSlink3,2,TRUE,-2.28433,-1.44535
QSlink3,QSlinks115_60Int,1,centernscale,SL.bartMachine,random,28,nohyperparameters,1,5,66,QSlinks115_60Intcenternscale1QSlink3,2,TRUE,-2.28395,-1.3252
QSlink3,QSlinks115_60,2,asis,gaussprPoly,random,3.5,cv,5,5,22,QSlinks115_60asis2QSlink3,2,TRUE,-2.28219,-1.34585
QSlink3,QSlinks04_90Int,2,quantile,SL.ksvm,random,1,nohyperparameters,1,5,66,QSlinks04_90Intquantile2QSlink3,2,TRUE,-2.28182,-1.32471
QSlink3,QSlinks03_95,1,range01,regr.h2o.glm,random,5.5,cv,5,5,30,QSlinks03_95range011QSlink3,2,TRUE,-2.28126,-1.58209
QSlink3,QSlinks14_55,2,all,krlsPoly,random,9,3,6.1,NA,23,QSlinks14_55all2QSlink3,1,TRUE,-2.28113,-1.45733
QSlink3,QSlinks115_60,2,YeoJohnson,xyf,random,9,3,6.1,NA,10,QSlinks115_60YeoJohnson2QSlink3,1,TRUE,-2.27063,-1.53138
QSlink3,QSlinks115_60,2,range01,regr.h2o.randomForest,random,11,nohyperparameters,1,5,30,QSlinks115_60range012QSlink3,2,TRUE,-2.26945,-1.39368
QSlink3,QSlinks04_90Int,2,quantile,SL.extraTrees,random,6,nohyperparameters,1,5,66,QSlinks04_90Intquantile2QSlink3,2,TRUE,-2.26316,-1.30672
QSlink3,QSlinks115_60Int,1,range01,SL.ipredbagg,random,11,nohyperparameters,1,5,66,QSlinks115_60Intrange011QSlink3,2,TRUE,-2.25858,-1.29255
QSlink3,QSlinks115_60,2,asis,regr.h2o.deeplearning,random,8,nohyperparameters,1,5,16,QSlinks115_60asis2QSlink3,2,TRUE,-2.25035,-1.41832
QSlink3,QSlinks115_60Int,2,asis,SL.ipredbagg,random,10,nohyperparameters,1,5,66,QSlinks115_60Intasis2QSlink3,2,TRUE,-2.246,-1.27626
QSlink3,QSlinks115_60Int,2,YeoJohnson,SL.ipredbagg,random,10.5,nohyperparameters,1,5,66,QSlinks115_60IntYeoJohnson2QSlink3,2,TRUE,-2.246,-1.27626
QSlink3,QSlinks115_60Int,1,centernscale,SL.ksvm,random,0,nohyperparameters,1,5,66,QSlinks115_60Intcenternscale1QSlink3,2,TRUE,-2.2454,-1.3076
QSlink3,QSlinks14_55Int,2,asis,SL.bartMachine,random,28.799999999999997,nohyperparameters,1,5,66,QSlinks14_55Intasis2QSlink3,2,TRUE,-2.24448,-1.28329
QSlink3,QSlinks03_95,2,ICA,regr.cubist,random,2,nohyperparameters,1,5,18,QSlinks03_95ICA2QSlink3,2,TRUE,-2.24382,-1.27777
QSlink3,QSlinks14_55Int,1,centernscale,SL.bartMachine,random,28.5,nohyperparameters,1,5,66,QSlinks14_55Intcenternscale1QSlink3,2,TRUE,-2.24362,-1.28147
QSlink3,QSlinks14_55Int,2,expoTrans,SL.bartMachine,random,29.5,nohyperparameters,1,5,66,QSlinks14_55IntexpoTrans2QSlink3,2,TRUE,-2.24359,-1.28164
QSlink3,QSlinks14_55Int,2,range01,SL.bartMachine,random,35,nohyperparameters,1,5,66,QSlinks14_55Intrange012QSlink3,2,TRUE,-2.23658,-1.27867
QSlink3,QSlinks14_55Int,2,YeoJohnson,SL.bartMachine,random,28.125,nohyperparameters,1,5,66,QSlinks14_55IntYeoJohnson2QSlink3,2,TRUE,-2.23618,-1.2765
QSlink3,QSlinks03_95,2,PCA,SL.bartMachine,random,38.58333333333333,nohyperparameters,1,5,66,QSlinks03_95PCA2QSlink3,2,TRUE,-2.23399,-1.28854
QSlink3,QSlinks115_60,2,asis,nnls,random,2.5,cv,5,5,22,QSlinks115_60asis2QSlink3,2,TRUE,-2.23221,-1.31808
QSlink3,QSlinks115_60Int,2,quantile,SL.ipredbagg,random,10.5,nohyperparameters,1,5,66,QSlinks115_60Intquantile2QSlink3,2,TRUE,-2.23113,-1.2617
QSlink3,QSlinks115_60Int,1,range01,SL.ksvm,random,0,nohyperparameters,1,5,66,QSlinks115_60Intrange011QSlink3,2,TRUE,-2.22935,-1.286
QSlink3,QSlinks115_60Int,2,range01,SL.ksvm,random,0,nohyperparameters,1,5,66,QSlinks115_60Intrange012QSlink3,2,TRUE,-2.22922,-1.28586
QSlink3,QSlinks115_60Int,2,asis,SL.ksvm,random,0,nohyperparameters,1,5,66,QSlinks115_60Intasis2QSlink3,2,TRUE,-2.22916,-1.28709
QSlink3,QSlinks115_60Int,2,YeoJohnson,SL.ksvm,random,0,nohyperparameters,1,5,66,QSlinks115_60IntYeoJohnson2QSlink3,2,TRUE,-2.22916,-1.28709
QSlink3,QSlinks115_60Int,2,centernscale,SL.ksvm,random,0,nohyperparameters,1,5,66,QSlinks115_60Intcenternscale2QSlink3,2,TRUE,-2.22843,-1.28503
QSlink3,QSlinks115_60,2,asis,svmRadial,random,2.5,cv,5,5,22,QSlinks115_60asis2QSlink3,2,TRUE,-2.22628,-1.29503
QSlink3,QSlinks115_60,2,asis,svmRadialSigma,random,2,cv,5,5,22,QSlinks115_60asis2QSlink3,2,TRUE,-2.22628,-1.29503
QSlink3,QSlinks115_60Int,2,range01,SL.ipredbagg,random,10,nohyperparameters,1,5,66,QSlinks115_60Intrange012QSlink3,2,TRUE,-2.22385,-1.25071
QSlink3,QSlinks14_55,2,all,SL.bartMachine,random,51.464285714285715,nohyperparameters,1,5,66,QSlinks14_55all2QSlink3,2,TRUE,-2.22235,-1.27485
QSlink3,QSlinks14_55,1,range01,SL.bartMachine,random,28.5,nohyperparameters,1,5,66,QSlinks14_55range011QSlink3,2,TRUE,-2.2206,-1.27121
QSlink3,QSlinks14_55,2,YeoJohnson,SL.bartMachine,random,29.651785714285715,nohyperparameters,1,5,66,QSlinks14_55YeoJohnson2QSlink3,2,TRUE,-2.21968,-1.26483
QSlink3,QSlinks14_55,2,expoTrans,SL.bartMachine,random,31.45714285714286,nohyperparameters,1,5,66,QSlinks14_55expoTrans2QSlink3,2,TRUE,-2.21963,-1.2669
QSlink3,QSlinks14_55Int,1,range01,SL.bartMachine,random,29.200000000000003,nohyperparameters,1,5,66,QSlinks14_55Intrange011QSlink3,2,TRUE,-2.21931,-1.25759
QSlink3,QSlinks115_60Int,2,PCA,SL.svm,random,0,nohyperparameters,1,5,66,QSlinks115_60IntPCA2QSlink3,2,TRUE,-2.21537,-1.28822
QSlink3,QSlinks115_60Int,2,ICA,SL.ridge,random,0,nohyperparameters,1,5,62,QSlinks115_60IntICA2QSlink3,2,TRUE,-2.21504,-1.31702
