Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:15:30 2017,glmnet_h2o,1,1,basic latent features,ignore,none,asis,33,,,,,,,,,,,,,,,
1,lcv lhp,1,-1,NA,NA,Fri Aug 18 00:15:34 2017,glmStepAIC,1,1,basic latent features,ignore,none,asis,1.1584798041,random,393,5,cv,5,6,1,5,none,,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:15:44 2017,icr,1,1,basic latent features,ignore,none,asis,1.1584798041,random,394,9,cv,5,6,1,5,4,,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:15:47 2017,kernelpls,1,1,basic latent features,ignore,none,asis,1.1584798041,random,395,2,cv,5,6,1,5,4,,,,,,
0.796,lcv lhp,0.793,0.367,0.24,0.189,Fri Aug 18 00:15:51 2017,kknn,1,1,basic latent features,ignore,none,asis,1.1584798041,random,396,4,cv,5,6,1,5,17,2.8985243125,triweight,,,,
0.801,lcv lhp,0.766,0.387,0.271,0.185,Fri Aug 18 00:15:54 2017,knn,1,1,basic latent features,ignore,none,asis,1.1584798041,random,397,2,cv,5,6,1,5,3,,,,,,
0.112,lcv lhp,0.047,1.228,1.104,0.824,Fri Aug 18 00:15:58 2017,krlsPoly,1,1,basic latent features,ignore,none,asis,1.1584798041,random,398,4,cv,5,6,1,5,0.0004302327,3,,,,,
0.963,lcv lhp,0.945,0.073,0.064,0.035,Fri Aug 18 00:16:03 2017,krlsRadial,1,1,basic latent features,ignore,none,asis,1.1584798041,random,399,5,cv,5,6,1,5,0.0144086562,266.3344529074,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:16:06 2017,lars,1,1,basic latent features,ignore,none,asis,1.1584798041,random,400,3,cv,5,6,1,5,0.848528384,,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:16:09 2017,lars2,1,1,basic latent features,ignore,none,asis,1.1584798041,random,401,3,cv,5,6,1,5,5,,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:16:12 2017,lasso,1,1,basic latent features,ignore,none,asis,1.1584798041,random,402,2,cv,5,6,1,5,0.7646906441,,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:16:15 2017,leapBackward,1,1,basic latent features,ignore,none,asis,1.1584798041,random,403,2,cv,5,6,1,5,4,,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:16:18 2017,leapForward,1,1,basic latent features,ignore,none,asis,1.1584798041,random,404,2,cv,5,6,1,5,5,,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:16:21 2017,leapSeq,1,1,basic latent features,ignore,none,asis,1.1584798041,random,405,2,cv,5,6,1,5,7,,,,,,
1,lcv lhp,1,-1,NA,NA,Fri Aug 18 00:16:23 2017,lm,1,1,basic latent features,ignore,none,asis,1.1584798041,random,406,2,cv,5,6,1,5,TRUE,,,,,,
1,lcv lhp,1,-1,NA,NA,Fri Aug 18 00:16:28 2017,lmStepAIC,1,1,basic latent features,ignore,none,asis,1.1584798041,random,407,4,cv,5,6,1,5,none,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:16:32 2017,logicBag,1,1,basic latent features,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:16:36 2017,logreg,1,1,basic latent features,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:16:37 2017,M5,1,1,basic latent features,ignore,none,asis,1,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:16:38 2017,M5Rules,1,1,basic latent features,ignore,none,asis,1,,,,,,,,,,,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:16:48 2017,msaenet,1,1,basic latent features,ignore,none,asis,1.1584798041,random,412,9,cv,5,6,1,5,0.942023089,4,1.4596798359,,,,
0.22,lcv lhp,-0.029,1.208,1.192,0.723,Fri Aug 18 00:16:52 2017,nnet,1,1,basic latent features,ignore,none,asis,1.1584798041,random,413,4,cv,5,6,1,5,6,0.0351857833,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:16:56 2017,nnls,1,1,basic latent features,ignore,none,asis,3,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:16:56 2017,ordinalNet,1,1,basic latent features,ignore,none,asis,1,,,,,,,,,,,,,,,
0.817,lcv lhp,0.774,0.304,0.262,0.169,Fri Aug 18 00:17:06 2017,parRF,1,1,basic latent features,ignore,none,asis,1.1584798041,random,416,10,cv,5,6,1,5,7,,,,,,
0.218,lcv lhp,-0.029,1.204,1.192,0.725,Fri Aug 18 00:17:11 2017,pcaNNet,1,1,basic latent features,ignore,none,asis,1.1584798041,random,417,4,cv,5,6,1,5,2,0.0141202811,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:17:14 2017,pcr,1,1,basic latent features,ignore,none,asis,1.1584798041,random,418,2,cv,5,6,1,5,8,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,PackageFail,Fri Aug 18 00:17:34 2017,pls,1,1,basic latent features,ignore,none,asis,22,,,,,,,,,,,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:17:55 2017,plsRglm,1,1,basic latent features,ignore,none,asis,1.1584798041,random,420,21,cv,5,6,1,5,8,0.1461341401,,,,,
0.982,lcv lhp,0.932,0.116,0.079,0.017,Fri Aug 18 00:17:58 2017,ppr,1,1,basic latent features,ignore,none,asis,1.1584798041,random,421,3,cv,5,6,1,5,1,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,PackageFail,Fri Aug 18 00:18:12 2017,pythonKnnReg,1,1,basic latent features,ignore,none,asis,17,,,,,,,,,,,,,,,
0.567,lcv lhp,0.618,0.692,0.442,0.402,Fri Aug 18 00:18:26 2017,qrf,1,1,basic latent features,ignore,none,asis,1.1584798041,random,423,14,cv,5,6,1,5,6,,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:44:47 2017,qrnn,1,1,basic latent features,ignore,none,asis,1.1584798041,random,424,1581,cv,5,6,1,5,1,0,FALSE,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:44:48 2017,randomGLM,1,1,basic latent features,ignore,none,asis,0,,,,,,,,,,,,,,,
0.822,lcv lhp,0.778,0.302,0.257,0.165,Fri Aug 18 00:44:54 2017,ranger,1,1,basic latent features,ignore,none,asis,1.1584798041,random,426,5,cv,5,6,1,5,6,,,,,,
0.811,lcv lhp,0.785,0.312,0.249,0.175,Fri Aug 18 00:46:11 2017,Rborist,1,1,basic latent features,ignore,none,asis,1.1584798041,random,427,76,cv,5,6,1,5,8,,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:46:14 2017,relaxo,1,1,basic latent features,ignore,none,asis,1.1584798041,random,428,3,cv,5,6,1,5,0.0822375603,0.7914638261,,,,,
0.818,lcv lhp,0.775,0.293,0.261,0.169,Fri Aug 18 00:46:24 2017,rf,1,1,basic latent features,ignore,none,asis,1.1584798041,random,429,9,cv,5,6,1,5,8,,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:46:27 2017,ridge,1,1,basic latent features,ignore,none,asis,1.1584798041,random,430,3,cv,5,6,1,5,1.22797317908984e-05,,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:46:31 2017,rlm,1,1,basic latent features,ignore,none,asis,1.1584798041,random,431,3,cv,5,6,1,5,TRUE,psi.huber,,,,,
0.562,lcv lhp,0.559,0.57,0.511,0.407,Fri Aug 18 00:46:34 2017,rpart,1,1,basic latent features,ignore,none,asis,1.1584798041,random,432,2,cv,5,6,1,5,0.0170309783,,,,,,
0.591,lcv lhp,0.572,-1,0.496,0.379,Fri Aug 18 00:46:36 2017,rpart1SE,1,1,basic latent features,ignore,none,asis,1.1584798041,random,433,2,cv,5,6,1,5,none,,,,,,
0.591,lcv lhp,0.572,0.569,0.496,0.379,Fri Aug 18 00:46:40 2017,rpart2,1,1,basic latent features,ignore,none,asis,1.1584798041,random,434,3,cv,5,6,1,5,4,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:46:41 2017,rqlasso,1,1,basic latent features,ignore,none,asis,1,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:46:41 2017,rqnc,1,1,basic latent features,ignore,none,asis,0,,,,,,,,,,,,,,,
0.828,lcv lhp,0.78,0.293,0.255,0.159,Fri Aug 18 00:46:57 2017,RRF,1,1,basic latent features,ignore,none,asis,1.1584798041,random,437,15,cv,5,6,1,5,8,0.7102311912,0.9873292127,,,,
0.818,lcv lhp,0.772,0.295,0.265,0.169,Fri Aug 18 00:47:06 2017,RRFglobal,1,1,basic latent features,ignore,none,asis,1.1584798041,random,438,8,cv,5,6,1,5,6,0.4453240463,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:47:11 2017,rvmLinear,1,1,basic latent features,ignore,none,asis,5,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:47:23 2017,rvmPoly,1,1,basic latent features,ignore,none,asis,12,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:47:36 2017,rvmRadial,1,1,basic latent features,ignore,none,asis,13,,,,,,,,,,,,,,,
0.716,lcv lhp,0.715,0.482,0.33,0.264,Fri Aug 18 00:48:26 2017,SBC,1,1,basic latent features,ignore,none,asis,1.1584798041,random,442,50,cv,5,6,1,5,1,0.8872689877,0.2429711318,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:48:29 2017,simpls,1,1,basic latent features,ignore,none,asis,1.1584798041,random,443,3,cv,5,6,1,5,3,,,,,,
0.999,lcv lhp,0.999,0,NA,NA,Fri Aug 18 00:49:22 2017,spikeslab,1,1,basic latent features,ignore,none,asis,1.1584798041,random,444,53,cv,5,6,1,5,9,,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:49:27 2017,spls,1,1,basic latent features,ignore,none,asis,1.1584798041,random,445,4,cv,5,6,1,5,3,0.4259423674,0.4546301934,,,,
0.56,lcv lhp,0.648,0.408,0.408,0.408,Fri Aug 18 00:49:30 2017,superpc,1,1,basic latent features,ignore,none,asis,1.1584798041,random,446,3,cv,5,6,1,5,0.658092882,3,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:49:31 2017,svmBoundrangeString,1,1,basic latent features,ignore,none,asis,0,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:49:31 2017,svmExpoString,1,1,basic latent features,ignore,none,asis,0,,,,,,,,,,,,,,,
NA,lcv lhp,NA,0.066,NA,NA,Fri Aug 18 00:49:35 2017,svmLinear,1,1,basic latent features,ignore,none,asis,1.1584798041,random,449,3,cv,5,6,1,5,0.143959849,,,,,,
0.949,lcv lhp,0.95,0.071,0.058,0.047,Fri Aug 18 00:49:38 2017,svmLinear2,1,1,basic latent features,ignore,none,asis,1.1584798041,random,450,3,cv,5,6,1,5,0.1277607354,,,,,,
0.961,lcv lhp,0.961,0.051,0.045,0.037,Fri Aug 18 00:49:41 2017,svmLinear3,1,1,basic latent features,ignore,none,asis,1.1584798041,random,451,3,cv,5,6,1,5,0.155825998,L2,,,,,
NA,lcv lhp,NA,0.07,NA,NA,Fri Aug 18 00:49:45 2017,svmPoly,1,1,basic latent features,ignore,none,asis,1.1584798041,random,452,3,cv,5,6,1,5,1,0.0010809257,725.9406054429,,,,
NA,lcv lhp,NA,0.109,NA,NA,Fri Aug 18 00:49:49 2017,svmRadial,1,1,basic latent features,ignore,none,asis,1.1584798041,random,453,3,cv,5,6,1,5,0.0048462599,327.3092527471,,,,,
NA,lcv lhp,NA,0.412,NA,NA,Fri Aug 18 00:49:52 2017,svmRadialCost,1,1,basic latent features,ignore,none,asis,1.1584798041,random,454,3,cv,5,6,1,5,16.9826650795,,,,,,
NA,lcv lhp,NA,0.24,NA,NA,Fri Aug 18 00:49:56 2017,svmRadialSigma,1,1,basic latent features,ignore,none,asis,1.1584798041,random,455,3,cv,5,6,1,5,0.0330153881,1.5098781302,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:49:57 2017,svmSpectrumString,1,1,basic latent features,ignore,none,asis,0,,,,,,,,,,,,,,,
0.735,lcv lhp,0.675,-1,0.376,0.246,Fri Aug 18 00:50:03 2017,treebag,1,1,basic latent features,ignore,none,asis,1.1584798041,random,457,6,cv,5,6,1,5,none,,,,,,
1,lcv lhp,1,0,NA,NA,Fri Aug 18 00:50:07 2017,widekernelpls,1,1,basic latent features,ignore,none,asis,1.1584798041,random,458,3,cv,5,6,1,5,3,,,,,,
0.728,lcv lhp,0.732,0.436,0.311,0.253,Fri Aug 18 00:51:12 2017,WM,1,1,basic latent features,ignore,none,asis,1.1584798041,random,459,65,cv,5,6,1,5,17,GAUSSIAN,,,,,
0.82,lcv lhp,0.789,0.34,0.244,0.167,Fri Aug 18 00:51:25 2017,xgbLinear,1,1,basic latent features,ignore,none,asis,1.1584798041,random,460,13,cv,5,6,1,5,90,0.2606975131,0.2619791978,1.9195715978,,,
0.795,lcv lhp,0.666,0.43,0.387,0.19,Fri Aug 18 00:52:07 2017,xgbTree,1,1,basic latent features,ignore,none,asis,1.1584798041,random,461,42,cv,5,6,1,5,277,9,0.1104285457,0.9516413277,0.5235222367,13,0.9310316581
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:52:12 2017,xyf,1,1,basic latent features,ignore,none,asis,5,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:52:34 2017,bag,1,1,random,ignore,none,range01,10,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:52:48 2017,bam,1,1,random,ignore,none,range01,12,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:52:56 2017,bartMachine,1,1,random,ignore,none,range01,8,,,,,,,,,,,,,,,
0.001,lcv lhp,0,0.199,1.148,0.889,Fri Aug 18 00:53:12 2017,blasso,1,1,random,ignore,none,range01,1.1476356666,random,470,15,cv,5,6,1,5,0.6058681055,,,,,,
0.013,lcv lhp,0.004,-1,1.144,0.879,Fri Aug 18 00:53:27 2017,blassoAveraged,1,1,random,ignore,none,range01,1.1476356666,random,471,14,cv,5,6,1,5,none,,,,,,
0.005,lcv lhp,0,-1,1.148,0.886,Fri Aug 18 00:53:41 2017,bridge,1,1,random,ignore,none,range01,1.1476356666,random,472,14,cv,5,6,1,5,none,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:54:02 2017,extraTrees,1,1,random,ignore,none,range01,8,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:54:16 2017,gam,1,1,random,ignore,none,range01,12,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:54:31 2017,gaussprLinear,1,1,random,ignore,none,range01,11,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:54:45 2017,gaussprPoly,1,1,random,ignore,none,range01,13,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:54:59 2017,gaussprRadial,1,1,random,ignore,none,range01,14,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:55:43 2017,gbm_h2o,1,1,random,ignore,none,range01,42,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:56:36 2017,glmnet_h2o,1,1,random,ignore,none,range01,41,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:57:31 2017,logicBag,1,1,random,ignore,none,range01,11,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:57:42 2017,logreg,1,1,random,ignore,none,range01,11,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:57:50 2017,M5,1,1,random,ignore,none,range01,8,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:57:58 2017,M5Rules,1,1,random,ignore,none,range01,8,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:58:12 2017,msaenet,1,1,random,ignore,none,range01,14,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:58:27 2017,nnls,1,1,random,ignore,none,range01,10,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:58:35 2017,ordinalNet,1,1,random,ignore,none,range01,7,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,PackageFail,Fri Aug 18 00:59:00 2017,pls,1,1,random,ignore,none,range01,17,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,PackageFail,Fri Aug 18 00:59:22 2017,pythonKnnReg,1,1,random,ignore,none,range01,17,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 00:59:38 2017,randomGLM,1,1,random,ignore,none,range01,7,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:00:33 2017,rqlasso,1,1,random,ignore,none,range01,8,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:00:41 2017,rqnc,1,1,random,ignore,none,range01,8,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:01:04 2017,rvmLinear,1,1,random,ignore,none,range01,12,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:01:22 2017,rvmPoly,1,1,random,ignore,none,range01,17,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:01:40 2017,rvmRadial,1,1,random,ignore,none,range01,18,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:03:08 2017,SBC,1,1,random,ignore,none,range01,88,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:03:37 2017,svmBoundrangeString,1,1,random,ignore,none,range01,7,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:03:45 2017,svmExpoString,1,1,random,ignore,none,range01,8,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:04:33 2017,svmSpectrumString,1,1,random,ignore,none,range01,7,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:05:16 2017,xyf,1,1,random,ignore,none,range01,12,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:05:27 2017,bag,1,1,random,ignore,none,asis,10,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:05:43 2017,bam,1,1,random,ignore,none,asis,12,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:05:52 2017,bartMachine,1,1,random,ignore,none,asis,9,,,,,,,,,,,,,,,
0.006,lcv lhp,0.003,0.977,1.177,0.915,Fri Aug 18 01:06:10 2017,blasso,1,1,random,ignore,none,asis,1.1804322537,random,577,15,cv,5,6,1,5,0.2383407182,,,,,,
0.005,lcv lhp,0.002,-1,1.178,0.916,Fri Aug 18 01:06:25 2017,blassoAveraged,1,1,random,ignore,none,asis,1.1804322537,random,578,15,cv,5,6,1,5,none,,,,,,
0.001,lcv lhp,0,-1,1.181,0.92,Fri Aug 18 01:06:40 2017,bridge,1,1,random,ignore,none,asis,1.1804322537,random,579,14,cv,5,6,1,5,none,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:07:13 2017,extraTrees,1,1,random,ignore,none,asis,8,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:07:28 2017,gam,1,1,random,ignore,none,asis,12,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:07:46 2017,gaussprLinear,1,1,random,ignore,none,asis,12,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:08:00 2017,gaussprPoly,1,1,random,ignore,none,asis,14,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:08:14 2017,gaussprRadial,1,1,random,ignore,none,asis,14,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:08:58 2017,gbm_h2o,1,1,random,ignore,none,asis,40,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:09:16 2017,glm.nb,1,1,random,ignore,none,asis,11,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:10:04 2017,glmnet_h2o,1,1,random,ignore,none,asis,41,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:11:14 2017,logicBag,1,1,random,ignore,none,asis,11,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:11:26 2017,logreg,1,1,random,ignore,none,asis,11,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:11:33 2017,M5,1,1,random,ignore,none,asis,8,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:11:42 2017,M5Rules,1,1,random,ignore,none,asis,8,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:12:02 2017,nnls,1,1,random,ignore,none,asis,10,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:12:10 2017,ordinalNet,1,1,random,ignore,none,asis,8,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,PackageFail,Fri Aug 18 01:12:39 2017,pls,1,1,random,ignore,none,asis,19,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,PackageFail,Fri Aug 18 01:13:03 2017,pythonKnnReg,1,1,random,ignore,none,asis,19,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:13:22 2017,randomGLM,1,1,random,ignore,none,asis,8,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:14:22 2017,rqlasso,1,1,random,ignore,none,asis,8,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:14:30 2017,rqnc,1,1,random,ignore,none,asis,8,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:14:55 2017,rvmLinear,1,1,random,ignore,none,asis,12,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:15:14 2017,rvmPoly,1,1,random,ignore,none,asis,19,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:15:34 2017,rvmRadial,1,1,random,ignore,none,asis,19,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:16:13 2017,svmBoundrangeString,1,1,random,ignore,none,asis,8,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:16:21 2017,svmExpoString,1,1,random,ignore,none,asis,7,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:17:16 2017,svmSpectrumString,1,1,random,ignore,none,asis,8,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:18:06 2017,xyf,1,1,random,ignore,none,asis,12,,,,,,,,,,,,,,,
0.141,lcv lhp,0.192,0.14,0.921,0.761,Fri Aug 18 01:18:37 2017,avNNet,1,1,bm C1 ^ 2,ignore,none,range01,1.1409033876,random,677,19,cv,5,6,1,5,13,0.0062881036,FALSE,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:18:40 2017,bag,1,1,bm C1 ^ 2,ignore,none,range01,3,,,,,,,,,,,,,,,
0.933,lcv lhp,0.929,0.028,NA,NA,Fri Aug 18 01:19:29 2017,bagEarth,1,1,bm C1 ^ 2,ignore,none,range01,1.1409033876,random,679,48,cv,5,6,1,5,5,1,,,,,
0.922,lcv lhp,0.919,-1,NA,NA,Fri Aug 18 01:19:44 2017,bagEarthGCV,1,1,bm C1 ^ 2,ignore,none,range01,1.1409033876,random,680,15,cv,5,6,1,5,1,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:19:49 2017,bam,1,1,bm C1 ^ 2,ignore,none,range01,5,,,,,,,,,,,,,,,
Fail,lcv lhp,Fail,Fail,Fail,Fail,Fri Aug 18 01:19:51 2017,bartMachine,1,1,bm C1 ^ 2,ignore,none,range01,1,,,,,,,,,,,,,,,
-0.198,lcv lhp,-0.128,-1,1.287,1.061,Fri Aug 18 01:19:53 2017,bayesglm,1,1,bm C1 ^ 2,ignore,none,range01,1.1409033876,random,683,2,cv,5,6,1,5,none,,,,,,
-0.083,lcv lhp,-0.017,0.2,1.16,0.96,Fri Aug 18 01:20:02 2017,blasso,1,1,bm C1 ^ 2,ignore,none,range01,1.1409033876,random,684,8,cv,5,6,1,5,0.9832106931,,,,,,
-0.098,lcv lhp,-0.025,-1,1.169,0.973,Fri Aug 18 01:20:10 2017,blassoAveraged,1,1,bm C1 ^ 2,ignore,none,range01,1.1409033876,random,685,8,cv,5,6,1,5,none,,,,,,
-0.098,lcv lhp,-0.022,-1,1.166,0.973,Fri Aug 18 01:20:17 2017,bridge,1,1,bm C1 ^ 2,ignore,none,range01,1.1409033876,random,686,7,cv,5,6,1,5,none,,,,,,
-0.165,lcv lhp,-0.079,0.215,1.231,1.032,Fri Aug 18 01:21:54 2017,BstLm,1,1,bm C1 ^ 2,ignore,none,range01,1.1409033876,random,687,96,cv,5,6,1,5,324,0.1023214748,,,,,
0.263,lcv lhp,0.254,0.176,0.851,0.653,Fri Aug 18 01:22:03 2017,cforest,1,1,bm C1 ^ 2,ignore,none,range01,1.1409033876,random,688,9,cv,5,6,1,5,9,,,,,,
-0.094,lcv lhp,-0.02,0.186,1.164,0.969,Fri Aug 18 01:22:07 2017,ctree,1,1,bm C1 ^ 2,ignore,none,range01,1.1409033876,random,689,4,cv,5,6,1,5,0.8286452286,,,,,,
-0.018,lcv lhp,-0.008,0.179,1.15,0.902,Fri Aug 18 01:22:12 2017,ctree2,1,1,bm C1 ^ 2,ignore,none,range01,1.1409033876,random,690,4,cv,5,6,1,5,13,0.0437568193,,,,,
