0.721,nzv,0.658,NA,0.909,0.58,Fri Aug 11 01:31:38 2017,kknn,1,1,basic latent features,ignore,none,asis,2.6594596869,random,370,4,cv,5,6,1,5,10,1.083131663,triangular,,,,
0.478,nzv,0.426,15,1.527,1.083,Fri Aug 11 01:31:40 2017,knn,1,1,basic latent features,ignore,none,asis,2.6594596869,random,371,2,cv,5,6,1,5,15,,,,,,
0.037,nzv,-0.02,3,2.712,1.999,Fri Aug 11 01:31:44 2017,krlsPoly,1,1,basic latent features,ignore,none,asis,2.6594596869,random,372,3,cv,5,6,1,5,0.0005241194,3,,,,,
0.992,nzv,0.983,117.709,0.045,0.017,Fri Aug 11 01:31:48 2017,krlsRadial,1,1,basic latent features,ignore,none,asis,2.6594596869,random,373,4,cv,5,6,1,5,6.14411333121599e-05,117.709222789,,,,,
1,nzv,1,0.976,0,0,Fri Aug 11 01:31:51 2017,lars,1,1,basic latent features,ignore,none,asis,2.6594596869,random,374,2,cv,5,6,1,5,0.9759135817,,,,,,
1,nzv,1,9,0,0,Fri Aug 11 01:31:53 2017,lars2,1,1,basic latent features,ignore,none,asis,2.6594596869,random,375,2,cv,5,6,1,5,9,,,,,,
1,nzv,1,0.96,0,0,Fri Aug 11 01:31:56 2017,lasso,1,1,basic latent features,ignore,none,asis,2.6594596869,random,376,2,cv,5,6,1,5,0.9596944097,,,,,,
1,nzv,1,8,0,0,Fri Aug 11 01:31:58 2017,leapBackward,1,1,basic latent features,ignore,none,asis,2.6594596869,random,377,2,cv,5,6,1,5,8,,,,,,
1,nzv,1,6,0,0,Fri Aug 11 01:32:01 2017,leapForward,1,1,basic latent features,ignore,none,asis,2.6594596869,random,378,2,cv,5,6,1,5,6,,,,,,
1,nzv,1,6,0,0,Fri Aug 11 01:32:03 2017,leapSeq,1,1,basic latent features,ignore,none,asis,2.6594596869,random,379,2,cv,5,6,1,5,6,,,,,,
1,nzv,1,-1,0,0,Fri Aug 11 01:32:06 2017,lm,1,1,basic latent features,ignore,none,asis,2.6594596869,random,380,2,cv,5,6,1,5,TRUE,,,,,,
1,nzv,1,-1,0,0,Fri Aug 11 01:32:09 2017,lmStepAIC,1,1,basic latent features,ignore,none,asis,2.6594596869,random,381,3,cv,5,6,1,5,none,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 01:32:13 2017,logicBag,1,1,basic latent features,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 01:32:17 2017,logreg,1,1,basic latent features,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 01:32:17 2017,M5,1,1,basic latent features,ignore,none,asis,1,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 01:32:18 2017,M5Rules,1,1,basic latent features,ignore,none,asis,1,,,,,,,,,,,,,,,
0.999,nzv,0.999,3.733,0.002,0.001,Fri Aug 11 01:32:26 2017,msaenet,1,1,basic latent features,ignore,none,asis,2.6594596869,random,386,7,cv,5,6,1,5,0.7168167496,3,3.7325151702,,,,
0.239,nzv,0.138,0.01,2.292,1.579,Fri Aug 11 01:32:32 2017,nnet,1,1,basic latent features,ignore,none,asis,2.6594596869,random,387,6,cv,5,6,1,5,11,0.009970858,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 01:32:35 2017,nnls,1,1,basic latent features,ignore,none,asis,3,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 01:32:36 2017,ordinalNet,1,1,basic latent features,ignore,none,asis,0,,,,,,,,,,,,,,,
0.711,nzv,0.656,6,0.914,0.601,Fri Aug 11 01:32:44 2017,parRF,1,1,basic latent features,ignore,none,asis,2.6594596869,random,390,7,cv,5,6,1,5,6,,,,,,
0.24,nzv,0.138,0.003,2.292,1.577,Fri Aug 11 01:32:49 2017,pcaNNet,1,1,basic latent features,ignore,none,asis,2.6594596869,random,391,5,cv,5,6,1,5,18,0.0029136014,,,,,
1,nzv,1,8,0,0,Fri Aug 11 01:32:51 2017,pcr,1,1,basic latent features,ignore,none,asis,2.6594596869,random,392,2,cv,5,6,1,5,8,,,,,,
Fail,nzv,Fail,Fail,Fail,PackageFail,Fri Aug 11 01:32:59 2017,pls,1,1,basic latent features,ignore,none,asis,10,,,,,,,,,,,,,,,
1,nzv,1,0.119,0,0,Fri Aug 11 01:33:19 2017,plsRglm,1,1,basic latent features,ignore,none,asis,2.6594596869,random,394,20,cv,5,6,1,5,6,0.1188506784,,,,,
0.887,nzv,0.756,1,0.649,0.234,Fri Aug 11 01:33:22 2017,ppr,1,1,basic latent features,ignore,none,asis,2.6594596869,random,395,3,cv,5,6,1,5,1,,,,,,
Fail,nzv,Fail,Fail,Fail,PackageFail,Fri Aug 11 01:33:29 2017,pythonKnnReg,1,1,basic latent features,ignore,none,asis,10,,,,,,,,,,,,,,,
0.506,nzv,0.527,7,1.258,1.026,Fri Aug 11 01:33:44 2017,qrf,1,1,basic latent features,ignore,none,asis,2.6594596869,random,397,15,cv,5,6,1,5,7,,,,,,
1,nzv,1,1,0,0,Fri Aug 11 01:55:08 2017,qrnn,1,1,basic latent features,ignore,none,asis,2.6594596869,random,398,1284,cv,5,6,1,5,1,0,FALSE,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 01:55:08 2017,randomGLM,1,1,basic latent features,ignore,none,asis,0,,,,,,,,,,,,,,,
0.715,nzv,0.647,4,0.939,0.592,Fri Aug 11 01:55:14 2017,ranger,1,1,basic latent features,ignore,none,asis,2.6594596869,random,400,5,cv,5,6,1,5,4,,,,,,
0.727,nzv,0.667,5,0.885,0.568,Fri Aug 11 01:56:41 2017,Rborist,1,1,basic latent features,ignore,none,asis,2.6594596869,random,401,87,cv,5,6,1,5,5,,,,,,
1,nzv,1,0.034,0,0,Fri Aug 11 01:56:45 2017,relaxo,1,1,basic latent features,ignore,none,asis,2.6594596869,random,402,3,cv,5,6,1,5,0.0344160017,0.3571578253,,,,,
0.714,nzv,0.655,6,0.918,0.594,Fri Aug 11 01:56:52 2017,rf,1,1,basic latent features,ignore,none,asis,2.6594596869,random,403,7,cv,5,6,1,5,6,,,,,,
1,nzv,1,0,NA,NA,Fri Aug 11 01:56:55 2017,ridge,1,1,basic latent features,ignore,none,asis,2.6594596869,random,404,3,cv,5,6,1,5,2.81517235882378e-05,,,,,,
1,nzv,1,NA,0,0,Fri Aug 11 01:56:58 2017,rlm,1,1,basic latent features,ignore,none,asis,2.6594596869,random,405,3,cv,5,6,1,5,FALSE,psi.huber,,,,,
0.598,nzv,0.571,0.007,1.14,0.835,Fri Aug 11 01:57:01 2017,rpart,1,1,basic latent features,ignore,none,asis,2.6594596869,random,406,2,cv,5,6,1,5,0.0069203772,,,,,,
0.598,nzv,0.571,-1,1.14,0.835,Fri Aug 11 01:57:03 2017,rpart1SE,1,1,basic latent features,ignore,none,asis,2.6594596869,random,407,2,cv,5,6,1,5,none,,,,,,
0.598,nzv,0.571,4,1.14,0.835,Fri Aug 11 01:57:06 2017,rpart2,1,1,basic latent features,ignore,none,asis,2.6594596869,random,408,3,cv,5,6,1,5,4,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 01:57:07 2017,rqlasso,1,1,basic latent features,ignore,none,asis,1,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 01:57:08 2017,rqnc,1,1,basic latent features,ignore,none,asis,0,,,,,,,,,,,,,,,
0.709,nzv,0.657,0.281,0.912,0.603,Fri Aug 11 01:57:23 2017,RRF,1,1,basic latent features,ignore,none,asis,2.6594596869,random,411,15,cv,5,6,1,5,6,0.3090743897,0.2806543948,,,,
0.705,nzv,0.654,0.828,0.919,0.612,Fri Aug 11 01:57:33 2017,RRFglobal,1,1,basic latent features,ignore,none,asis,2.6594596869,random,412,9,cv,5,6,1,5,7,0.8278711617,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 01:57:38 2017,rvmLinear,1,1,basic latent features,ignore,none,asis,5,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 01:57:47 2017,rvmPoly,1,1,basic latent features,ignore,none,asis,9,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 01:57:57 2017,rvmRadial,1,1,basic latent features,ignore,none,asis,10,,,,,,,,,,,,,,,
0.707,nzv,0.66,0.292,0.904,0.608,Fri Aug 11 01:58:44 2017,SBC,1,1,basic latent features,ignore,none,asis,2.6594596869,random,416,46,cv,5,6,1,5,1,0.7949529854,0.2923306113,,,,
1,nzv,1,3,0,0,Fri Aug 11 01:58:46 2017,simpls,1,1,basic latent features,ignore,none,asis,2.6594596869,random,417,2,cv,5,6,1,5,3,,,,,,
1,nzv,1,8,0.001,0,Fri Aug 11 01:59:33 2017,spikeslab,1,1,basic latent features,ignore,none,asis,2.6594596869,random,418,46,cv,5,6,1,5,8,,,,,,
1,nzv,1,4,0,0,Fri Aug 11 01:59:37 2017,spls,1,1,basic latent features,ignore,none,asis,2.6594596869,random,419,4,cv,5,6,1,5,4,0.5239978095,0.433874936,,,,
0.936,nzv,0.95,3,NA,NA,Fri Aug 11 01:59:40 2017,superpc,1,1,basic latent features,ignore,none,asis,2.6594596869,random,420,3,cv,5,6,1,5,0.8884901172,3,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 01:59:40 2017,svmBoundrangeString,1,1,basic latent features,ignore,none,asis,0,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 01:59:41 2017,svmExpoString,1,1,basic latent features,ignore,none,asis,0,,,,,,,,,,,,,,,
NA,nzv,NA,0.834,NA,NA,Fri Aug 11 01:59:44 2017,svmLinear,1,1,basic latent features,ignore,none,asis,2.6594596869,random,423,3,cv,5,6,1,5,0.8343765395,,,,,,
0.951,nzv,0.95,5.927,0.132,0.101,Fri Aug 11 01:59:47 2017,svmLinear2,1,1,basic latent features,ignore,none,asis,2.6594596869,random,424,3,cv,5,6,1,5,5.9265137983,,,,,,
0.976,nzv,0.975,NA,0.067,0.05,Fri Aug 11 01:59:50 2017,svmLinear3,1,1,basic latent features,ignore,none,asis,2.6594596869,random,425,2,cv,5,6,1,5,7.2904621198,L2,,,,,
NA,nzv,NA,231.396,NA,NA,Fri Aug 11 01:59:53 2017,svmPoly,1,1,basic latent features,ignore,none,asis,2.6594596869,random,426,3,cv,5,6,1,5,2,0.0025775929,231.3964714143,,,,
NA,nzv,NA,17.093,NA,NA,Fri Aug 11 01:59:56 2017,svmRadial,1,1,basic latent features,ignore,none,asis,2.6594596869,random,427,3,cv,5,6,1,5,0.0224521079,17.0929674684,,,,,
NA,nzv,NA,28.959,NA,NA,Fri Aug 11 02:00:00 2017,svmRadialCost,1,1,basic latent features,ignore,none,asis,2.6594596869,random,428,3,cv,5,6,1,5,28.9592523538,,,,,,
NA,nzv,NA,71.013,NA,NA,Fri Aug 11 02:00:03 2017,svmRadialSigma,1,1,basic latent features,ignore,none,asis,2.6594596869,random,429,3,cv,5,6,1,5,0.0088487466,71.0129425598,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 02:00:04 2017,svmSpectrumString,1,1,basic latent features,ignore,none,asis,0,,,,,,,,,,,,,,,
0.592,nzv,0.545,-1,1.21,0.848,Fri Aug 11 02:00:09 2017,treebag,1,1,basic latent features,ignore,none,asis,2.6594596869,random,431,5,cv,5,6,1,5,none,,,,,,
1,nzv,1,4,0,0,Fri Aug 11 02:00:12 2017,widekernelpls,1,1,basic latent features,ignore,none,asis,2.6594596869,random,432,3,cv,5,6,1,5,4,,,,,,
0.628,nzv,0.613,NA,1.03,0.772,Fri Aug 11 02:01:10 2017,WM,1,1,basic latent features,ignore,none,asis,2.6594596869,random,433,58,cv,5,6,1,5,11,GAUSSIAN,,,,,
0.77,nzv,0.708,2.841,0.777,0.478,Fri Aug 11 02:01:19 2017,xgbLinear,1,1,basic latent features,ignore,none,asis,2.6594596869,random,434,8,cv,5,6,1,5,71,0.1167232589,0.0241939957,2.8410905823,,,
0.552,nzv,0.49,805,1.356,0.93,Fri Aug 11 02:02:22 2017,xgbTree,1,1,basic latent features,ignore,none,asis,2.6594596869,random,435,63,cv,5,6,1,5,805,2,0.3941783431,6.3207651395,0.5975852584,6,0.7342624242
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 02:02:27 2017,xyf,1,1,basic latent features,ignore,none,asis,4,,,,,,,,,,,,,,,
0.01,nzv,-0.001,NA,0.993,0.759,Fri Aug 11 02:02:43 2017,avNNet,1,1,just random,ignore,none,range01,0.9921705128,random,437,11,cv,5,6,1,5,5,0.7626595533,FALSE,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 02:02:46 2017,bag,1,1,just random,ignore,none,range01,3,,,,,,,,,,,,,,,
-0.071,nzv,-0.047,7,1.039,0.821,Fri Aug 11 02:03:46 2017,bagEarth,1,1,just random,ignore,none,range01,0.9921705128,random,439,60,cv,5,6,1,5,7,1,,,,,
-0.093,nzv,-0.084,-1,1.075,0.838,Fri Aug 11 02:04:01 2017,bagEarthGCV,1,1,just random,ignore,none,range01,0.9921705128,random,440,15,cv,5,6,1,5,1,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 02:04:05 2017,bam,1,1,just random,ignore,none,range01,4,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 02:04:06 2017,bartMachine,1,1,just random,ignore,none,range01,1,,,,,,,,,,,,,,,
-0.216,nzv,-0.151,-1,1.142,0.933,Fri Aug 11 02:04:09 2017,bayesglm,1,1,just random,ignore,none,range01,0.9921705128,random,443,2,cv,5,6,1,5,none,,,,,,
0.005,nzv,-0.004,0.483,0.996,0.763,Fri Aug 11 02:04:16 2017,blasso,1,1,just random,ignore,none,range01,0.9921705128,random,444,7,cv,5,6,1,5,0.4830690639,,,,,,
0.001,nzv,-0.005,-1,0.998,0.766,Fri Aug 11 02:04:24 2017,blassoAveraged,1,1,just random,ignore,none,range01,0.9921705128,random,445,7,cv,5,6,1,5,none,,,,,,
0.008,nzv,-0.001,-1,0.993,0.761,Fri Aug 11 02:04:31 2017,bridge,1,1,just random,ignore,none,range01,0.9921705128,random,446,7,cv,5,6,1,5,none,,,,,,
-0.097,nzv,-0.064,348,1.056,0.842,Fri Aug 11 02:05:49 2017,BstLm,1,1,just random,ignore,none,range01,0.9921705128,random,447,78,cv,5,6,1,5,348,0.103821836,,,,,
-0.003,nzv,-0.019,3,1.011,0.769,Fri Aug 11 02:05:56 2017,cforest,1,1,just random,ignore,none,range01,0.9921705128,random,448,6,cv,5,6,1,5,3,,,,,,
0.009,nzv,-0.001,0.831,0.993,0.76,Fri Aug 11 02:06:00 2017,ctree,1,1,just random,ignore,none,range01,0.9921705128,random,449,3,cv,5,6,1,5,0.8309112135,,,,,,
0.009,nzv,-0.001,0.72,0.993,0.76,Fri Aug 11 02:06:04 2017,ctree2,1,1,just random,ignore,none,range01,0.9921705128,random,450,4,cv,5,6,1,5,3,0.719564111,,,,,
-0.21,nzv,-0.136,7,1.128,0.928,Fri Aug 11 02:06:28 2017,cubist,1,1,just random,ignore,none,range01,0.9921705128,random,451,25,cv,5,6,1,5,92,7,,,,,
-1.061,nzv,-0.841,17,1.826,1.581,Fri Aug 11 02:07:01 2017,DENFIS,1,1,just random,ignore,none,range01,0.9921705128,random,452,32,cv,5,6,1,5,0.8643378243,17,,,,,
0.018,nzv,-0.016,0.061,1.008,0.753,Fri Aug 11 02:07:05 2017,dnn,1,1,just random,ignore,none,range01,0.9921705128,random,453,4,cv,5,6,1,5,7,3,2,0.016862467,0.0609526575,,
-0.033,nzv,-0.058,7,1.05,0.792,Fri Aug 11 02:07:08 2017,earth,1,1,just random,ignore,none,range01,0.9921705128,random,454,3,cv,5,6,1,5,7,1,,,,,
-0.225,nzv,-0.158,NA,1.149,0.94,Fri Aug 11 02:07:11 2017,elm,1,1,just random,ignore,none,range01,0.9921705128,random,455,2,cv,5,6,1,5,15,purelin,,,,,
-0.073,nzv,-0.05,0.441,1.042,0.823,Fri Aug 11 02:07:14 2017,enet,1,1,just random,ignore,none,range01,0.9921705128,random,456,3,cv,5,6,1,5,0.4407051418,0.082627448,,,,,
-0.068,nzv,-0.07,4.149,1.062,0.819,Fri Aug 11 02:08:12 2017,evtree,1,1,just random,ignore,none,range01,0.9921705128,random,457,57,cv,5,6,1,5,4.1493193973,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 02:08:13 2017,extraTrees,1,1,just random,ignore,none,range01,1,,,,,,,,,,,,,,,
-0.046,nzv,-0.044,3,1.035,0.803,Fri Aug 11 02:08:16 2017,foba,1,1,just random,ignore,none,range01,0.9921705128,random,459,3,cv,5,6,1,5,3,0.5800238086,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 11:52:44 2017,gam,1,1,just random,ignore,none,range01,35069,,,,,,,,,,,,,,,
-0.054,nzv,-0.046,NA,1.038,0.809,Fri Aug 11 11:53:31 2017,gamboost,1,1,just random,ignore,none,range01,0.9921705128,random,461,46,cv,5,6,1,5,148,yes,,,,,
-0.225,nzv,-0.158,0.234,1.149,0.94,Fri Aug 11 11:53:40 2017,gamSpline,1,1,just random,ignore,none,range01,0.9921705128,random,462,9,cv,5,6,1,5,0.234340285,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 11:53:45 2017,gaussprLinear,1,1,just random,ignore,none,range01,4,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 11:53:51 2017,gaussprPoly,1,1,just random,ignore,none,range01,6,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 11:53:57 2017,gaussprRadial,1,1,just random,ignore,none,range01,6,,,,,,,,,,,,,,,
-0.189,nzv,-0.168,2439,1.159,0.912,Fri Aug 11 11:54:07 2017,gbm,1,1,just random,ignore,none,range01,0.9921705128,random,466,10,cv,5,6,1,5,2439,7,0.0403904777,15,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 11:54:36 2017,gbm_h2o,1,1,just random,ignore,none,range01,28,,,,,,,,,,,,,,,
-0.033,nzv,-0.058,-1,1.05,0.792,Fri Aug 11 11:54:38 2017,gcvEarth,1,1,just random,ignore,none,range01,0.9921705128,random,468,2,cv,5,6,1,5,1,,,,,,
-0.225,nzv,-0.158,-1,1.149,0.94,Fri Aug 11 11:54:41 2017,glm,1,1,just random,ignore,none,range01,0.9921705128,random,469,2,cv,5,6,1,5,none,,,,,,
-0.246,nzv,-0.171,NA,1.162,0.956,Fri Aug 11 11:54:44 2017,glm.nb,1,1,just random,ignore,none,range01,0.9921705128,random,470,3,cv,5,6,1,5,identity,,,,,,
-0.036,nzv,-0.031,NA,1.023,0.795,Fri Aug 11 11:54:50 2017,glmboost,1,1,just random,ignore,none,range01,0.9921705128,random,471,6,cv,5,6,1,5,23,no,,,,,
0.009,nzv,-0.001,4.655,0.993,0.76,Fri Aug 11 11:54:53 2017,glmnet,1,1,just random,ignore,none,range01,0.9921705128,random,472,3,cv,5,6,1,5,0.2426705805,4.6554115893,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 11:55:22 2017,glmnet_h2o,1,1,just random,ignore,none,range01,28,,,,,,,,,,,,,,,
-0.077,nzv,-0.067,-1,1.059,0.827,Fri Aug 11 11:55:26 2017,glmStepAIC,1,1,just random,ignore,none,range01,0.9921705128,random,474,4,cv,5,6,1,5,none,,,,,,
0.017,nzv,0.012,2,0.98,0.754,Fri Aug 11 11:55:32 2017,icr,1,1,just random,ignore,none,range01,0.9921705128,random,475,6,cv,5,6,1,5,2,,,,,,
-0.208,nzv,-0.148,2,1.139,0.926,Fri Aug 11 11:55:34 2017,kernelpls,1,1,just random,ignore,none,range01,0.9921705128,random,476,2,cv,5,6,1,5,2,,,,,,
-0.093,nzv,-0.081,NA,1.073,0.838,Fri Aug 11 11:55:39 2017,kknn,1,1,just random,ignore,none,range01,0.9921705128,random,477,4,cv,5,6,1,5,19,0.4464554864,triangular,,,,
-0.017,nzv,-0.009,22,1.001,0.78,Fri Aug 11 11:55:41 2017,knn,1,1,just random,ignore,none,range01,0.9921705128,random,478,2,cv,5,6,1,5,22,,,,,,
0.005,nzv,-0.001,3,0.994,0.763,Fri Aug 11 11:55:44 2017,krlsPoly,1,1,just random,ignore,none,range01,0.9921705128,random,479,3,cv,5,6,1,5,0.0004317452,3,,,,,
0.019,nzv,-0.016,1.827,1.008,0.752,Fri Aug 11 11:55:49 2017,krlsRadial,1,1,just random,ignore,none,range01,0.9921705128,random,480,4,cv,5,6,1,5,0.1191474794,1.827376306,,,,,
-0.002,nzv,-0.013,0.102,1.005,0.769,Fri Aug 11 11:55:52 2017,lars,1,1,just random,ignore,none,range01,0.9921705128,random,481,2,cv,5,6,1,5,0.1015487895,,,,,,
0.005,nzv,-0.003,2,0.995,0.763,Fri Aug 11 11:55:54 2017,lars2,1,1,just random,ignore,none,range01,0.9921705128,random,482,2,cv,5,6,1,5,2,,,,,,
0.004,nzv,-0.005,0.031,0.997,0.764,Fri Aug 11 11:55:57 2017,lasso,1,1,just random,ignore,none,range01,0.9921705128,random,483,2,cv,5,6,1,5,0.0310970505,,,,,,
-0.22,nzv,-0.152,8,1.143,0.936,Fri Aug 11 11:55:59 2017,leapBackward,1,1,just random,ignore,none,range01,0.9921705128,random,484,2,cv,5,6,1,5,8,,,,,,
-0.077,nzv,-0.067,2,1.059,0.827,Fri Aug 11 11:56:01 2017,leapForward,1,1,just random,ignore,none,range01,0.9921705128,random,485,2,cv,5,6,1,5,2,,,,,,
-0.161,nzv,-0.096,4,1.087,0.89,Fri Aug 11 11:56:04 2017,leapSeq,1,1,just random,ignore,none,range01,0.9921705128,random,486,2,cv,5,6,1,5,4,,,,,,
-0.225,nzv,-0.158,-1,1.149,0.94,Fri Aug 11 11:56:06 2017,lm,1,1,just random,ignore,none,range01,0.9921705128,random,487,2,cv,5,6,1,5,TRUE,,,,,,
-0.077,nzv,-0.067,-1,1.059,0.827,Fri Aug 11 11:56:10 2017,lmStepAIC,1,1,just random,ignore,none,range01,0.9921705128,random,488,4,cv,5,6,1,5,none,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 11:56:14 2017,logicBag,1,1,just random,ignore,none,range01,3,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 11:56:17 2017,logreg,1,1,just random,ignore,none,range01,4,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 11:56:18 2017,M5,1,1,just random,ignore,none,range01,1,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 11:56:19 2017,M5Rules,1,1,just random,ignore,none,range01,1,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 11:56:25 2017,msaenet,1,1,just random,ignore,none,range01,6,,,,,,,,,,,,,,,
0.01,nzv,-0.001,2.189,0.993,0.759,Fri Aug 11 11:56:32 2017,nnet,1,1,just random,ignore,none,range01,0.9921705128,random,494,6,cv,5,6,1,5,16,2.1890332393,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 11:56:35 2017,nnls,1,1,just random,ignore,none,range01,3,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 11:56:35 2017,ordinalNet,1,1,just random,ignore,none,range01,0,,,,,,,,,,,,,,,
-0.072,nzv,-0.086,4,1.077,0.822,Fri Aug 11 11:56:42 2017,parRF,1,1,just random,ignore,none,range01,0.9921705128,random,497,6,cv,5,6,1,5,4,,,,,,
0.013,nzv,-0.002,8.758,0.994,0.757,Fri Aug 11 11:56:47 2017,pcaNNet,1,1,just random,ignore,none,range01,0.9921705128,random,498,5,cv,5,6,1,5,18,8.7576450232,,,,,
-0.134,nzv,-0.099,6,1.091,0.87,Fri Aug 11 11:56:50 2017,pcr,1,1,just random,ignore,none,range01,0.9921705128,random,499,2,cv,5,6,1,5,6,,,,,,
Fail,nzv,Fail,Fail,Fail,PackageFail,Fri Aug 11 11:56:57 2017,pls,1,1,just random,ignore,none,range01,9,,,,,,,,,,,,,,,
-0.208,nzv,-0.134,0.188,1.125,0.927,Fri Aug 11 11:57:08 2017,plsRglm,1,1,just random,ignore,none,range01,0.9921705128,random,501,11,cv,5,6,1,5,8,0.1881604713,,,,,
-0.478,nzv,-0.34,1,1.33,1.133,Fri Aug 11 11:57:11 2017,ppr,1,1,just random,ignore,none,range01,0.9921705128,random,502,2,cv,5,6,1,5,1,,,,,,
Fail,nzv,Fail,Fail,Fail,PackageFail,Fri Aug 11 11:57:18 2017,pythonKnnReg,1,1,just random,ignore,none,range01,9,,,,,,,,,,,,,,,
-0.871,nzv,-0.698,9,1.685,1.435,Fri Aug 11 11:57:33 2017,qrf,1,1,just random,ignore,none,range01,0.9921705128,random,504,14,cv,5,6,1,5,9,,,,,,
-0.057,nzv,-0.071,1,1.062,0.811,Fri Aug 11 12:05:03 2017,qrnn,1,1,just random,ignore,none,range01,0.9921705128,random,505,450,cv,5,6,1,5,1,0,FALSE,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 12:05:04 2017,randomGLM,1,1,just random,ignore,none,range01,0,,,,,,,,,,,,,,,
-0.074,nzv,-0.071,2,1.063,0.824,Fri Aug 11 12:05:09 2017,ranger,1,1,just random,ignore,none,range01,0.9921705128,random,507,5,cv,5,6,1,5,2,,,,,,
-0.077,nzv,-0.072,1,1.064,0.826,Fri Aug 11 12:06:31 2017,Rborist,1,1,just random,ignore,none,range01,0.9921705128,random,508,82,cv,5,6,1,5,1,,,,,,
-9.371,nzv,-9.19,19.749,NA,NA,Fri Aug 11 12:06:34 2017,relaxo,1,1,just random,ignore,none,range01,0.9921705128,random,509,3,cv,5,6,1,5,19.7493981147,0.6928366139,,,,,
-0.068,nzv,-0.071,1,1.063,0.819,Fri Aug 11 12:06:41 2017,rf,1,1,just random,ignore,none,range01,0.9921705128,random,510,6,cv,5,6,1,5,1,,,,,,
-0.163,nzv,-0.12,9.237,1.112,0.892,Fri Aug 11 12:06:44 2017,ridge,1,1,just random,ignore,none,range01,0.9921705128,random,511,3,cv,5,6,1,5,9.2366731586,,,,,,
-0.223,nzv,-0.166,NA,1.156,0.938,Fri Aug 11 12:06:47 2017,rlm,1,1,just random,ignore,none,range01,0.9921705128,random,512,3,cv,5,6,1,5,TRUE,psi.hampel,,,,,
0.009,nzv,-0.001,0.096,0.993,0.76,Fri Aug 11 12:06:50 2017,rpart,1,1,just random,ignore,none,range01,0.9921705128,random,513,3,cv,5,6,1,5,0.0964825974,,,,,,
-0.077,nzv,-0.037,-1,1.029,0.826,Fri Aug 11 12:06:52 2017,rpart1SE,1,1,just random,ignore,none,range01,0.9921705128,random,514,2,cv,5,6,1,5,none,,,,,,
-0.077,nzv,-0.037,5,1.029,0.826,Fri Aug 11 12:06:55 2017,rpart2,1,1,just random,ignore,none,range01,0.9921705128,random,515,2,cv,5,6,1,5,5,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 12:06:56 2017,rqlasso,1,1,just random,ignore,none,range01,0,,,,,,,,,,,,,,,
Fail,nzv,Fail,Fail,Fail,Fail,Fri Aug 11 12:06:57 2017,rqnc,1,1,just random,ignore,none,range01,0,,,,,,,,,,,,,,,
